,text,label
463,现在感觉都在内讧，好乱！也不知道媒体骂人是否属实 ,3
464,即便骂了，我觉得也要有道歉机会，这个时候不能乱，是很丢人的 ,3
465,是的围堵记者砸警车，无济于事！ ,3
466,让我觉得不值得，救援了几天，他们在这事上觉得很有能力，不需要救助。有这精力搬运物资可好？ ,3
467,活着就是恶心，真没谁了，没敢看完 ,5
468,我只看了几页…   看的胸闷…再不敢打开了 ,5
469,看到攻被虐的那里简直无法理解 ,3
470,可以一试，话说柠檬茶不行吗？ ,6
471,可以可以，我比较喜欢清淡的 ,6
472,旺仔牛奶也不错，有个冰格可以试很多饮料 ,6
473,阿莫厚蛋烧喜欢吃甜还是咸 ,6
474,喜欢咸的！甜的有点无力啊。 ,2
475,我也喜欢咸的！嘎嘎就是想到了深夜食堂里超爱吃甜的那个老板！ ,2
476,我妈妈说里面人都好帅 ,2
477,对啊！尤其是大师兄，四哥！连宋也很顺眼，就连司命的低音炮也帅到飞起！ ,2
478,哈哈你太可爱了四哥是太子妃升职记里面的九王吧是挺帅的 ,2
479,好想知道是怎么做的！ ,6
480,可惜我没拍过程图~ ,3
481,好可惜，需要定形状么？ ,3
482,先用那种很差很便宜的羊毛戳出大型，然后用好的羊毛复盖在上面同时调整形状~ ,6
483,已经全部自带了，用便携旅行装，小管牙膏，男仕，效果特别好！ ,2
484,是的，你真有眼光。好幸福。 ,2
485,我已经用了九年了 ,1
486,昆明自己作死就那么点时间血崩早晚的事 ,5
487,昆明站的黄牛得赔死挥泪大甩卖 ,5
488,嗯我都通知身边的快抛粉丝爽了可以去捡白菜 ,6
489,你身边的快抛？你身边当黄牛得挺多啊 ,6
490,嘎嘣一下停不住，慢慢踩刹车 ,6
491,只和朋友分享自己的生活事 ,6
492,我在努力挤回qq空间 ,6
493,怀念我的大学时光 ,6
494,大学就这样过去了，再没有比这更好的时光了，只有毕业以后工作了才能体会 ,3
495,总是要面对的嘛 ,6
496,我逛了一下午的街。然后回家吃汤圆。现在无聊中准备做作业 ,6
497,同是天涯苦命人啊！！！ ,3
498,就是啊我们还是做作业把。今天晚上得不得放笑傲江湖啊 ,6
499,靠！你不问我还没发觉，不得放啊！ ,3
500,靠！我就是等放笑傲江湖啊。放一天居然看不成。太悲催了 ,3
501,baby能不能不拍戏了 ,5
502,有人喜欢看你当我们8000万杨家将是吃素的吗？有本事你去拍戏有人用你吗？还说别人 ,5
503,您真的不是高级黑吗 ,5
504,哈哈我喜欢冬天诶是不是还年轻 ,2
505,你一直年轻不会老 ,2
506,是因为每天晚上一两点睡吗哈哈 ,1
507,唉  同桌快来和我睡觉温暖我 ,1
508,你那里橘子有我买的甜吗 ,6
509,离开你我再也不吃橘子了 ,6
510,那是你最喜欢的啊 ,6
511,该死的，叫你妈多打几下，反正都是骨头，不痛的 ,5
512,去你的，你哥我不知道什么叫疼呢 ,5
513,那更应该叫你妈多打几下，吕搭3日迈回家，就知啥叫痛了 ,5
514,二水  是我！  我放假了！才能给你评论！  不评论我吃马桶！只是第四次了！ ,6
515,真是个奇怪的渔民 ,6
516,巧克力和音乐更配哦 ,6
517,巨难吃！就是一张面饼，葱香菜啥啥没有 ,5
518,你也去买啦？早上吃差点把我噎死六中对面有个hello哥他家的挺好吃 ,5
519,我上回感冒在蒙医院输液李睿给我买了一张，感觉是我吃过最难吃的了 ,5
520,这本书的版权国内可是在狂抢啊。 ,6
521,嗯，我们公司也报价了，是博达代理的版权，之前不都是南海出版社拿下的简体字么。 ,6
522,是啊，南海最近还新出了他的一本杂文集。南海近年在出版界异军突起啊，光马尔克斯的书就为他们赚了不少。 ,6
523,《潜伏》是目前看过逻辑思维最缜密的电视剧了。no1 ,2
524,说明你根本不懂历史 ,5
525,不好意思，我说的是剧情逻辑缜密，不是指历史真实性。没说清楚 ,2
526,用的什么牌子啊好看诶 ,2
527,说的是笔还是甲油胶？ ,6
528,都想知道喜欢这种色调 ,2
529,你带着二哥和五弟，心疼着xl哈哈 ,1
530,二哥和五弟是本命。而勋鹿恋恋不忘，必有回响吧。 ,2
531,话说京城五少是谁组的太有感觉了 ,2
532,6666为啥我的金克斯就不行呢 ,6
533,因为我是个疯子哈哈哈哈 ,1
534,厉害！！疯子一样的厉害 ,2
535,哈哈sony你在做啥现在…～ ,1
536,公司入职培训哈哈哈你把家里网络光纤扯断了我能给你熔接上，是不是超酷的 ,1
537,啊哈哈哈哈哈酷爆了好嘛 ,1
538,我家养过金毛，脾气是超级超级好的大暖男，所以说金毛咬人我是不信的 ,2
539,视频都出来了还不相信？你相信啥 ,5
540,视频只有金毛被打的事实，况且我只说我的观点，关你屁事 ,5
541,仙草们也是甄哥的宝贝 ,1
542,我是田馥甄的宝宝 ,1
543,那你是我和田馥甄的宝宝？？啊哈哈哈哈哈哈 ,1
544,你死了我是甄嫂我让馥甄拉黑你 ,5
545,你们怎么有这么多新账户！ ,6
546,我们是真的是新用户啊 ,6
547,难道可以用了新用户看一元电影，还可以再购买优惠美食？ ,6
548,梦瑶一摔惊天下，从此维密是路人 ,5
549,求你多看看几场以前的秀再来喷啊 ,5
550,谢谢，老子也不想那么贱总想着给人去提鞋，你爱去提你去提好了 ,5
551,可爱，但我怎么总感觉他内双 ,2
552,对，我就管这种双眼皮叫内双。 ,6
553,我好像总喜欢单眼皮或者内双的男孩子不喜欢特别强大的。 ,2
554,由此可见你是如何被异化到违背常识了，如果这还不知回头，就不是智商问题了，小孩子家叛逆可以理解，但至少有个底线 ,5
555,哈哈，这句话对你正好 ,5
556,开始耍无赖手法了，什么好的不学，倒把这些小人技巧学得一套套，天作孽尤可救，自作孽不可活！ ,5
557,好恶心哦…还荧光的呢…明天给你带杨梅，湖州杨梅，今天刚摘的… ,5
558,翠绿翠绿的，颜色可萌了，但是我有点恶心 ,5
559,什么恶心啊？病啦？ ,5
560,感觉这种心态很适合结婚~现在很多人讲求婚礼规格，房子和车，其实婚后的生活比这些重要得多 ,6
561,哈，我不是很care房子车子那些，思想有点脱轨以及缥缈 ,6
562,看到你说不担心现在不恐慌未来就觉得好棒！！多少人恐慌着未来啊，例如我 ,4
563,恐慌什么，工作生活情感？ ,6
564,觉得这个男人是否真的能始终如一爱你，自己不确定，这种感觉煎熬啊 ,4
565,或许是你自己的安全感不够多，其实那个男人爱不爱你，爱你多与少，你自己就可以在小时中感觉出来。 ,6
566,我孤寒10年都不行啊，龌草 ,3
567,别说10年，给我个20年都不一定行 ,3
568,唉唉。有钱人就是得瑟。四年就可以买房子了。我们连牛棚都住不了 ,3
569,哈哈哈哈哈你在干嘛 ,1
570,我在直播朋友婚礼哈哈哈 ,1
571,挺好挺好没有钱送游艇我点了好几个小心心！ ,1
572,是怎么样的天气？天气热去星冰乐吧 ,6
573,不过真的好棒，而且不用担心有奶泡的热量 ,1
574,哈哈，而且可以消肿，提神提高记忆，就是对胃不太好 ,1
575,我跟你情况一样！现在肠胃不好！脂肪纤维瘤好像长了很多小颗颗！现在也怕自己会不会短命 ,4
576,哦？保护好自己哦 ,2
577,关键这几年好像就手臂还在长！不像其它人那么明显！都是皮下组织！ ,4
578,把灯光打暗，再从下方打一束绿光，效果惊人。 ,6
579,哈哈，自己都吓到了… ,1
580,祝你今晚有个美梦。 ,2
581,你走了，我好不开心 ,3
582,我才不走赢你，是我最大的乐趣 ,1
583,可是我买不了房卡了 ,3
584,南方孩子们看到雪开心吗 ,6
585,表示还没有亲自看过不知道。下一个问题 ,6
586,昨天刚说没见过大雪，今天就下了。原谅我不知道你那俩字咋读 ,6
587,反正喝什么酒，你都会喷的 ,5
588,你吃屎我不会举报的 ,5
589,你吃的屎应该比较多，要不然不会这么臭 ,5
590,骂刘鑫的人脑子都还未长健全 ,5
591,为什么在这里刷存在感？！ ,5
592,刷存在感我就是刷存在感嘛，但是骂刘鑫的在我看来都是脑子未健全的人 ,5
593,好多小娃娃！！ ,1
594,对啊，朋友抓了超多娃娃hh ,1
595,好厉害的朋友！！ ,2
596,hhh我也能抓几个的！！（挺起tan90度的胸 ,1
597,哈哈我也买了这个毛衣，自己穿，超上镜 ,1
598,哇，你拍的那组就是你本人啊？好看 ,2
599,没啊我没用它出过片，就是和儿子拍照的时候穿了，觉得好上镜。 ,2
600,不是社交恐惧症，但是我不喜欢和男生说话，脸和耳朵会不由自主得发烫，心跳加快，但是我真的没有喜欢他的意思 ,3
601,所以我在班里坚决坐第一排 ,6
602,我喜欢坐最后一排 ,6
603,考公不是还有吗？ ,6
604,公考那次，我数量关系的分数为0还能拿第一也是奇迹 ,1
605,哈哈哈哈哈哈。可能花光了十年运气 ,1
606,终于来我们村知名景点了 ,6
607,那也没见你招待我 ,3
608,我在别的村赚钱养家 ,6
609,你居然还不睡，百富美 ,6
610,你才是白富美！！！我是高白胖！！！ ,2
611,那天樱花杏雨，你身穿白裙，嫣然一笑，果真是极美的 ,2
612,观众喜欢管你鸟事！ ,5
613,你真的很没有素质，还好意思置顶让所有人来围观，不的不说，真有智慧。 ,5
614,素质不是嘴上说的！言论自由！还有我有没有素质管你鸟事！ ,5
615,抱。       。好多话想讲，却不知道开头。约时间啦，爱人。 ,2
616,好的、好的！ ,6
617,好姐妹就是可以随意被放鸽子的那个人。因为我们互相体谅着，心中无任何谩骂。多年的爱，我爱你。 ,2
618,有空听听你的专辑应该很棒 ,6
619,年末应该会出炉哈哈 ,1
620,还不休息啊，是不是你们玩音乐的都喜欢夜里工作 ,6
621,哦呀！下次喊我一路带她出来玩！我这种爱心人士最喜欢狗狗猫猫啦 ,2
622,那么请顺道带点见面礼不然还是不要见了他会怕 ,6
623,他跟老子一杂肤色的怕麻痹 ,5
624,大家一直都在支持你，你说不弄是不是就是伤大家心了 ,3
625,我妈也是这么说的 ,6
626,不要让大家失望，虽然知道你也累了 ,3
627,请问会不会很浓呀，学生党比较爱美哈哈，薄涂会明显嘛？ ,6
628,不浓呢我也是学生党薄图也很提气色呢 ,1
629,谢谢你的建议，可是我刚刚已经买了艾我买完回来才看到你的回复，希望也会好看哈哈 ,1
630,我上钻石你都没看到 ,3
631,现在钻石已经不是非常难上了，又出了一个段位，我的天 ,3
632,难自从新赛季匹配的都是什么队友啊等到赛季末就好上了 ,6
633,嗯，师傅，我最近会忙一阵，过段时间忙完我可不可以去看你呀？带你上王者 ,6
634,哈哈~你发梦的时候 ,1
635,哈哈，等得花儿都谢了，  我们现在这边出去都是警察，真是壮观！！！ ,1
636,恩~要小心哦！都不知道什么时候才能平息 ,4
637,我们一直重结婚轻程序，这个观念需要改 ,6
638,可惜你指出他们程序不正义的时候，他们总认为你在质疑他们的结果，感觉都没法好好交流了。 ,5
639,国人急需加强程序正义观念，这个可以去香港学 ,3
640,幸福！！！想吃 ,1
641,哈哈！他们家试吃也很大方哦！想买哪个可以先试试好不好吃再买！ ,1
642,等我过段时间去吃看看！！岛外人民很想吃 ,6
643,天哥，你一个月不去几次金汉斯都不安逸哇～ ,6
644,本学期第一次去好吧~ ,6
645,好吧～我有一张10块的券，在杨晟那里给你吧⊙▽⊙ ,1
646,你觉不觉得这是男女相处的模式？连发出的感慨都差不多。 ,6
647,不清楚，如果都是这种模式的话，我想考虑考虑开始喜欢女人，行得通么 ,6
648,够呛，你光喜欢没用啊，女的能喜欢你吗 ,3
649,身体是最重要的，加油。 ,2
650,看到你送我的小狗了吧，哈哈，我的动力 ,1
651,哈哈哈，看到了，还是那副小拽样！加油！挺过了我们就是强者。 ,1
652,绝对的，你们快考试啦，压力别太大，呵呵。还是要休息好吃好~ ,1
653,会的，加油哈！考完试交完论文再见面好好聊聊哈。 ,1
654,没事，不过是正常发挥，过了是超常发挥，我就是正常发挥之后过的 ,2
655,哈哈哈这个安慰我喜欢 ,1
656,真的是科目二挂了一次过的所以别太难过 ,2
657,还有什么比努力工作挣钱更开心的 ,1
658,卖白粉的心，白菜的工资，你开心么 ,3
659,那就换份工作，说的怪可怜的 ,3
660,最近爱好和注意力比较独特啊 ,6
661,之前遇到过一位特别妖的，那粉底打的，比女ba的还板正儿。一讲话我就忍不住想笑 ,1
662,多敬业啊有眼线和唇膏没 ,6
663,没注意，光盯着突破粉底的胡茬看了 ,6
664,最近超喜欢这首和心有独钟以及告白气球 ,2
665,这个版本昨天偶然翻到的好喜欢 ,2
666,昨晚也听了不错 ,2
667,是在偶滴歌神啊里面发现的新大陆这个歌手是李健的同门师弟ilike ,2
668,莫非有陪睡？哈哈～ ,1
669,什么思想…昨天太累了所以会睡得非常好 ,2
670,你起的好早～ ,1
671,待会下班吃点啥好呢 ,6
672,你喜欢吃什么，就去啊 ,6
673,一个人吃限制了我的想象 ,3
674,数学这个东西，3分天注定，7分靠打拼，其馀140就没办法了。 ,6
675,逻辑性好的人，数学都能学好。大兄弟你肯定学的不错。 ,2
676,大兄弟真会夸人，呵呵。我还好了，奥数选手， ,2
677,奥数选手这可不是一般人呀！~杠杠滴 ,2
678,晕我看到我也会转发本来网络就是可以各自发表意见的呀粉丝后面做得过分好吗 ,5
679,同理ikun们不爽也可以发表意见 ,5
680,明白我意思是后面的事做得太过分了 ,5
681,我怎么没从图里感觉出恐怖？？ ,6
