label,text
6,亲，最近好么？ 
6,还在机场就迫不及待拆！捧着睡 
1,听到他有新名字我就放心了 
5,你真的讨厌女人啊 
6,大将军说没有小饼干吃，我不去了 
6,准备翻学咯，仲去北京。你去北京做咩啊 
5,骂的没毛病北逼天生就会吹牛比一会他好成军区司令了其实就特么一刷盘子的 
6,对啊，我打的那家医护中心已经要10000港币三针了 
5,你直接说我越来越胖不得了 
6,并没有只是比较聪明而已 
6,好想像你这样大众 
2,还多乖的给。 
1,这样我就不会怕了哈哈 
6,然而我觉得是是一部好的青春电影，只是相比而言，大家国庆档都更愿意看缝纫机和铁拳这种搞笑片 
2,快快快快好起来～欧～ 
6,小气都不给学妹我看 
6,别人的事永远都管不完的。 
6,可你毕竟是老师我也想做老师 
6,你国庆去哪呀  所以说一决定要养就是一辈子的事情了不离不弃啊 
6,矮马咋啦？不是我吧！ 
6,你向足协确认了吗？本来不闹还可以规避省钱，现在只能一个子不能少，谁亏？ 
6,有这么夸张吗？我就想买这个，兄弟借一步说话 
2,施厚也好帅啊，我记得有一集他戴着墨镜穿的白衬衫去找素妍，好帅啊！ 
1,乖巧的像一只小猪仔我能乐一辈子 
6,腾讯公益可以微信支付吗，付款好几次都不成功。记得以前微信捐款过的 
5,尊重你信教的权利，但是反感你在网络上宣传推广。 
3,对啊对啊，想到他会难过自己肯定更难过 
6,特别搞不懂第三局的首发，也许为了保护主力吧，这几天实在太累了，其实第二局后半段就应该换二传了，小二传也挺敢传的 
3,痛经特别厉害，疼的死去活来，你一副抓的多少钱 
6,是啊口气一看就不像希望这些骗子原地爆炸 
6,回头不要对着我喊错亿 
2,资生堂新透白精华液作为混油痘皮的我来说是真爱去痘印效果不错，推荐老版银瓶 
5,说得好像读了书就会变美似的 
6,按照电影宣传习惯的话这会预告片没出来是有点说不过去，可能咸鸡没经验吧 
6,明天还去吗？那以后去了找你取经 
3,我看非凡了心疼你家盛一伦！鞋子踢进去自行车骑过去我要哭啊天呐！不希望有人淘汰 
6,做猪你最终会被杀了拌粉的，你愿意吗 
1,我是播音主持专业的哈哈 
6,两只一起养会死一只 
6,亲，冒昧地提示你一下下：你两边的眉毛画得好象不一样粗 
2,王子异和jeffrey这对好室友我最爱 
6,是啊，只是我不太敢穿，因为我穿显肩宽 
2,这几张萌啊，呵呵，终于看清楚了，最近没睡好状态也这么好，羡慕呀，我这周又是整天困的昏天暗地的，毛孔大的呀 
1,汪涵代言的嘛？哈哈哈！统一老坛，就是这个味儿！ 
1,会好起来的哈 
5,我没说讨厌她啊，我是说讨厌她的人，都有病 
1,哈哈我知道，你看了吧！怎么样，喜不喜欢 
6,连着下了3个软件，结果没用 
1,哈哈，那也太简单了，还是青藏高原吧，我保证不会鸡皮疙瘩一身，最多忐忑一下~ 
3,怪伤感的，等我情绪缓一缓 
6,爱即放手，翻译的到位吗 
6,用英文网买比中文网便宜，没有汇率差 
5,别装逼好吗yoshiki是队长鼓手兼钢琴人家不是主唱toshi才是好吗 
6,不是吧？我觉得我想买衣服的欲望强烈强烈的！ 
6,是的，我就是想找赖维，但真的是挂不到号 
2,防弹的歌很有风格 
2,我也喜欢，在歌里的世界，最自在 
6,外地er想求系统一点的网课 
3,那不然怎么办呢哎我也是懒得要死的人 
2,三和七看着很有食欲！！ 
1,对呀~哈哈！在三亚玩在~！ 
2,仙女  我家的仙女  啊啊啊啊啊 
5,我也觉得当王舒望说你不是我想要的女孩时，他的人设崩了。 
6,我以为长头发的是你弟弟 
6,我看着评论我已然惊呆了。 
6,您这一身，太有气场一般人被吓跑的 
6,逛菜场的乐趣还是不能被取代的 
6,17年1月1日想使用不让用  16年12月25日换的 
2,对啊，安东尼彩虹系列，催了好久终于出来了还有颜色是今年好火的原谅色 
6,我觉得我要是把你们的各种推荐都看完，真个人可能都会是眩晕的 
6,晚上我姐姐说给我带蛋糕吃，然后po图给你 
1,嘻嘻嘻会的啦～除非掉作业里了 
6,图片里也没有说专门找汉女玩啊 
2,他那三分球太关键了！也赞广东球员最后10秒头脑冷静清醒，防守战术太成功了。今晚很精彩 
6,后来得到又不珍惜了，男人都这样 
5,最烦这种就事论事的时候非要进行人身攻击的了，动不动就说人整容真的人品绝了 
6,啥也没裹啊，隔夜馍切片从淡盐水里过一下，下油锅炸金黄就管了~ 
6,昨天看到一句话：“文明，就是停下来看看自己在做什么。”大概咱们是太躁进了，所以才辨别不出来。 
6,我后来去找他们了，9点才到 
3,我还是不行啦，自己一打才知道我还是实战太少 
3,怎么会这样想呢?你如果没有去试过，你怎么知道结果?办法总是有的，不去试试真的很可惜! 
1,哈哈，你看得起我这个技术的话，欢迎来 
6,朋友，打扰了，请问您是否还记得厦门174医院还我公道那个人？请问您有没有给他捐过钱？打扰了请见谅 
1,虽然犯法了不提倡，但是大快人心 
6,我其实本来开b站就是为了发一些多人混剪和时尚区投稿结果后来粉毒cp耽误了 
1,好回来陪陪你们家波哥了哈哈 
6,就是简单的想思念狍子 
2,你也要开森哦 
6,好的，到时候和你联系，他应该很喜欢十字架的那个 
1,哈哈，你这种level还需要我提高 
6,当我朋友的话，没意思下次一块出来吃饭逛街玩吧，好吗 
2,真爱乖乖等我回去哟 
6,你把我去多伦多往返的机票给报了再管个吃住什么的就行了。最好还能带我到处玩玩 
1,装一瓶给我啊？我可以找天中午来拿哈哈 
1,其实应该是，好多人都会哈哈 
5,完全不顾及别人，但是却又没办法 
6,我们学校每年都是大一毕业军训，哎我们也没办法的，不要在刺激我了，幸灾乐祸 
1,哈哈不是结婚当然穿红色的 
2,恭喜，考的还好吧 
6,你还是小心点，刚刚动过身子，还是得休息休养 
6,它老家看来在沈阳，现在在黑龙江。纯纯东北多肉 
6,然后后悔了吗？ 
3,啊啊啊啊大丈夫？？看看能不能冰敷一下消消肿 
2,恩恩好帅啊！！求背背裤地址 
1,哎呀呀''就因为我要找帅哥？？哈哈''吃醋啦？ 
6,没事换什么头像啊？！ 
6,差不多应该是麦粒肿吧，一般情况下几天就自己没了 
6,换北京菜啦芥末墩成真爱啦 
6,会影响孩子什么？ 
2,对呢，多好的一对儿啊 
6,车朋友的，玻璃倒没事、保险赔，关键那膜，三千八 
6,带回来带回来你完全是诱惑我，然后我昨天晚上去吃了港式茶餐厅。不好吃不正宗。 
6,私立医院、高校、外企医药公司搞研发、或者利用自己的身份嫁的不错，专心做一个全职太太教育好小孩，或者有志者出国继续深造 
6,你娃剪头发还是挺乖的我见过哭成狗的不太能理解啊 
3,你这么机智很容易失去我 
2,我每次去都坐在那一圈儿上感觉巨棒而且还能看到天色变化 
2,第四张那位也太幸福了 
2,我好喜欢啊那你喜欢亮皮的吗？我刚刚问啦亮得有橙色和蓝色 
1,哈哈哈哈！是的，等哪天你弯了记得告诉我，我开心开心！ 
2,我呢憨宝宝厉害了等我毕业你当我导游了噶 
1,不必辣么惊喜非要到零点的！能送祝福我就灰常嗨森了 
3,每次上完课是有放松的啊，可是还是感觉肌肉比以前明显很多，也是心累… 
5,她心里真不想被骂，早就该认清自己定位！不要毁经典毁生命！！谁还会来关注这个丑女！！ 
1,哈哈哈哈听说有沉寂一段时间  有可能是kc教导的好、 
5,呵呵，毕竟他没有对自己同类，而你却远胜于他 
6,妥妥的，网吧都爆满换了两家 
2,世界杯的时候我支持德国，哈哈，平时国外的球不太看 
6,那可能只是你认为 
6,被刷屏了…我到觉得挺适合的，是高音不适合吗 
2,我一直很羡慕能把爱好变为工作的人是一件多么幸运的事情 
6,昨天突然降温，现在室外也就20-22°左右。有点冷啊～～～ 
2,fcuk，很爱这个牌子 
6,说真的呢！别客气！ 
1,哈哈  明天等你来 
6,哈！好在我五洗学 
2,型过周润发帅过刘德华，今晚某位天蝎生日！ 
1,哈哈哈⊙▽⊙抓娃娃狂魔 
6,有一关过不去了，看攻略也过不去了 
2,好喜欢好喜欢求买 
1,哈哈哈···说实话我也讨厌胡萝卜··！！喜欢的那是兔子帅哥都不爱吃胡萝卜 
6,再多看看就适应了 
6,怎么搞的，吃蔬菜吃少了！缺维生素 
6,想想就虐呀，看不下去 
1,那种忧伤我深深的懂  数学好棒哈哈 
6,您好抱歉给您带来的不愉快售后收到手机后会第一时间检测处理 
6,作么？我想表达，我妈把我嘴巴里的肉肉当腊肉腌制了。 
6,"近视,只看到大的了。 "
2,很有爱很感动 
6,哪个公司啊？透露下？ 
6,以前迷人的不明显 
5,需要教育！！！ 
6,对啊早几年的几部一看就停不下来…也可能是这么多年都差不多的套路吧！ 
6,这兔子是你的了，要对人家好点哦 
1,简单装修哦，木有钱，欢迎你来我家做客，我第一个新家！ 
2,本人啊。真的很帅气。我觉得很符合clot的风格哈哈。讲真可以跟edc说说换个模特了 
3,千万别转一年文科的东西真的学不完你现在习惯了理科的思维很难变到文科的思维，跟不上他们会越来越烦，我是理科生 
2,感动。你来北京带你去看小剧场。 
6,想去玩吗？ 
2,出去考察路上拍的。没有后期。用的相机里自带的一些小东西。感觉路上会有很多好看的风景。 
6,不是我吧？？？ 
6,西海岸。本来要加勒比邮轮的，后来某人嫌在海上漂着没意思就改了。他喜欢的和我喜欢的不一样 
2,看起来很棒啊！！！ 
3,今天不开心哦你还是用语言赞美我一下 
2,亲哪你又让我相信爱情了··· 
6,啊那次好像是一顿就把一天的药都吃了以后要活的小心翼翼点了 
1,因为我是个疯子哈哈哈哈 
6,我怎么会呢？以后就靠你多多关照了 
1,才发现。一直认为瘦，没pp，哈哈 
1,我吃了一碗牛肉汤，一碗兜汤，哈哈 
6,林黛玉弱弱的，杨贵妃丰满的，我评论的侧重点是在话上，而不是在画上哦！ 
5,肚子疼了吧叫你一个人偷偷吃好东西不带我 
6,是的，杨金牌数平了罗切特 
6,中国境内还有海盗？难道是你派来的？ 
2,我都是在心里默默地挺热巴，给她点个赞都不敢喜欢一个人容易嘛我 
6,那就再听一遍，笨 
5,不承认整容婊有我纯天然好看 
6,我睇到大结局喇 
6,我来看望你，你是在医院还是？ 
2,有帅气的小哥哥 
6,抽烟只抽炫赫门随便你爱几个人 
6,恩对！就是那个郡主 
3,然后你今天就把我抛弃了 
6,剪吧，我也想剪，但是头发长度不合适 
6,既然是新手机就可以替代的就更无所谓痛苦啦没事抠抠手机看看星星再吃上各种美食这生活可不就完满啦 
6,没错！还要被护士嘲笑 
6,炸我啥了，并不是 
6,关注您好久了，回国了么 
6,我已经为了买买买，某宝买了一个收纳架 
2,贼贤惠你我要向你学习 
5,你长得丑吓了我一跳，我家人可不可以打死你 
6,人家也是考验你抵住美食诱惑的心，要越来越瘦啦 
1,仙女的朋友送我的嘻嘻嘻 
6,我今天在屋头没得事得我把手机从安卓2.2刷机刷成2.3.7。 
6,你一直听周杰伦？我就不信你吃饭睡觉一直听。 
5,这么多年了还有这种固步自封的人，莫名其妙的优越感和自大。你像个1792年穿越到现代来的人。井底之蛙还能沾沾自喜 
1,每次都是裹着浴巾赶紧下水哈哈哈哈哈哈，就怕别人看到我的niceswimmingsuit哈哈哈哈 
6,你个人对付这个有什么绝招没。出去用胶纸贴住嘴巴之类的。 
1,哈哈哈哈哈。喜欢他的莱卡镜头和新的系统 
6,只是带个内胎，不是带整个轮胎。你永远不会知道我多少岁。 
6,你还是戴上你的墨镜比较好 
6,你看你看小草又说不洗澡了' 
5,上次在飞猪上订的酒店，结果酒店说这个网站上的信息是假的，酒店不给我确认房间！晕死了 
1,那我还是爱医生多一点哈哈，不过五月天也爱~嘿嘿~医生的演唱会还来上海么=0= 
6,比他变成长岛你就爱了 
6,呀，排队？什么情况亲爱滴， 
6,今天才看见你说要爬墙？那现在回来了吗 
1,哈哈哈会见面的！！幸福哟！！ 
6,关键是，他不喜欢你 
6,你不是有你的龟壳盖着么？ 
1,哈哈，你还不赶紧写你的东东，不想睡觉啦… 
6,道华一把掀开了太的假发，看见太的光头在闪闪发黑 
